TransactionID,Amount,V1,V2,V3,Class
53,8.68,-0.7686915517853631,-0.8160205871702363,-1.232645019813191,0
54,23.28,-1.0837254282664195,-1.4415544280995858,-0.9821464101078595,0
55,55.86,-0.782590049425872,0.3703879960761916,-0.6827283749202516,0
56,129.23,-0.5065899725711563,1.23318600643289,-0.7873217490997914,0
57,84.77,-0.20188601233188566,0.6901239347069579,-0.2885138592990055,0
58,17.86,-0.2136161055489696,1.660043323715771,-1.739557147543946,0
59,28.45,0.5762792825388318,-0.1711189458113051,0.43668655052237604,0
60,4.33,1.3505356515561946,0.2849571287690822,0.679462830497023,0
61,5.39,1.1430234362484604,-0.05638493192132222,-2.041907526077198,0
62,31.77,0.27830405077078463,0.7623436922844024,0.9349367402039275,0
63,37.77,-0.830631543665161,-0.7138815205328286,-1.0366149110476006,0
64,15.33,1.0492894182985102,0.194313365068055,-0.5155594472633998,0
65,51.47,-0.5506728409637668,1.647290564412319,-0.027987003597980436,0
66,60.77,0.4344438068220476,-0.7290452303384575,-0.3934813600724805,0
67,17.77,0.28129377640890785,-2.011615639708594,-1.0277345772098236,0
68,71.03,-1.0614247163940502,0.5252107238800092,-0.6769352800902293,0
69,11.51,-0.5258750757275178,2.2408239516987285,-0.1243168389419351,0
70,39.29,0.5131215741323824,-0.6800836656531898,-0.35451277652701507,0
71,81.55,-0.15279577004679526,1.2767118510564257,-0.5649058228931261,0
72,38.5,2.912281146582346,0.01399526728978256,-0.446897210572919,0
73,119.28,-0.44517251148908904,-0.9823884089120202,0.5173642053930501,0
74,3.01,-1.00811053583389,0.688623944931791,-0.031148300181619005,0
75,44.37,0.07285139467377255,-1.4227795386911588,-1.5542729199834593,0
76,41.25,-0.3222243450878346,1.5212781130600939,0.07067676821987488,0
77,53.99,-1.7151981256717654,0.11091288032784222,0.981561904543614,0
78,89.61,0.8354381926432753,-1.706423285842876,0.20144961710688192,0
79,64.7,0.9912833333759788,1.8539663982967,1.4227096842873534,0
80,78.1,0.8537770504947337,0.8573973000823086,-1.6590131278695615,0
81,17.04,0.3204271899424053,0.3160486836725244,-0.43554626328877377,0
82,24.51,-0.13499092846729135,0.8882559297797592,1.9087166442601844,0
83,49.28,0.17261041424163426,-2.458339114874657,0.4989895810223731,0
84,40.31,-0.12243452236905353,-0.6244968835251916,-1.3800406160454164,0
85,162.34,-0.6335665296453106,2.5090746618343527,0.4991018074166604,0
86,10.34,1.5405523838476114,0.12963526012669752,-0.2224202178191817,0
87,21.64,1.2649708940342936,-0.6405263970084643,0.8183057592735787,0
88,42.52,0.6602132090507503,0.16891820726528606,-0.24552122046323785,0
89,101.23,-0.4265053196588392,-1.0984874547196228,0.9214803988187785,0
90,132.5,0.5847721243364211,1.5775929851824297,-0.1669499867304396,0
91,20.48,-0.2382448778240337,-0.44641599179728453,0.28601480548669256,0
92,3.47,-0.27753337617499496,-1.5786294471043336,1.367313447834136,0
93,27.38,-0.016097648529774997,0.17018985484427865,0.18883043493117202,0
94,25.07,0.44101240937770697,0.9974370563116111,-1.1722846260987494,0
95,215.21,-0.40072234520944805,0.6951684902560087,-0.9808900832572087,0
96,28.2,-0.1390663948977232,-1.3984301488232032,1.2453279843867002,0
97,18.24,1.3172732063477457,-0.9489115205684449,-2.1898822141260874,0
98,22.74,-1.6738625242910288,-2.12775742963247,-0.749218206207759,0
99,25.29,1.0170096473814527,0.7136662159185226,2.884571159097138,0
100,86.17,-0.1316281870212281,0.470102867345665,-0.3507643304183718,0
101,4.22,-0.46027222198437534,0.5659374627529943,0.32373801703777294,0
102,19.03,-0.30277297046913004,-0.43507487568699355,-0.7760053499360409,0
103,169.54,0.011338248536661827,-1.902373695845279,0.4462478276423025,0
104,8.31,0.9283169372121234,-0.7992424698232837,0.7620080351621379,0
105,67.86,0.17546386401781333,1.1091562121342922,-0.3555831827172017,0
106,22.03,-0.4917339568146927,0.37154062774384156,0.08916387395318962,0
107,43.59,0.6908394509286927,-1.7287659165830336,-1.1385882271992611,0
108,5.24,-0.09601408517652914,-0.27337310606368465,-0.5307568358261696,0
109,18.29,0.5270832650891976,0.5660061864595882,0.006881049130353014,0
110,34.74,0.2714839654138948,-0.10068455627168088,1.953979523855481,0
111,13.18,-1.0619179318477394,-1.4187442207098917,-1.4325505508726601,0
112,39.03,0.5717413857996214,-0.4861666798192169,0.5265348868445605,0
113,12.41,-1.6442072780347547,-0.7311822268974015,0.9689607666190465,0
114,52.51,-0.10016961691616427,0.03353347886199428,-0.31286510859928307,0
115,117.36,-1.0097831635861132,0.28110727411302544,0.6709204273985039,0
116,4.47,-1.9726579590127606,-0.6557592036378714,1.0688688828894028,0
117,12.21,0.24636711460980074,0.6460200449202695,1.9794566956586308,0
118,93.03,0.8331755939315446,1.634396172705724,1.8131952165202443,0
119,49.92,-0.03137349368479736,3.115170987334796,-2.1351235302652887,0
120,4.1,1.2845525896467918,-0.9316415857530178,-0.5096363924091913,0
121,33.31,0.0005341612428217648,0.0749723832278109,0.43414077382372684,0
122,11.77,0.17733659978407396,-1.8136240844404132,0.13452391284000334,0
123,11.1,-0.8423492510594893,-0.47715479744732364,0.7891221939324368,0
124,141.21,0.5821654619354527,1.2787617452280413,0.2808752387238536,0
125,71.68,0.5373905621860725,-2.2689607130351543,0.28610977143451805,0
126,59.57,-0.41794062056527065,-0.4171968857738885,0.13752544260796715,0
127,13.65,-1.2821078662390244,-0.035488157883719174,0.3914871472615012,0
128,6.31,-1.4936448668529372,-1.562670420445679,0.5898523839969673,0
129,102.33,1.0075369632829758,0.3764001633140403,0.5223110182676794,0
130,0.29,-1.1659415845276415,0.2541563977128691,-2.49363195288045,0
131,24.56,1.5225616970584408,-0.6119713574172652,-1.1740050621953912,0
132,16.26,-0.7839959297340083,0.6487845817680531,0.09899257631623735,0
133,42.24,-0.29831768581813284,-0.8303570346841621,0.5713086634513269,0
134,14.42,2.8315503513995504,0.4558095598981766,0.49565074456031527,0
135,18.64,-0.47087357347236247,0.004048026379309923,-1.7790450786133611,0
136,94.87,-0.964177376040175,0.23463009054293807,-0.8249084429338559,0
137,46.21,-0.33915733344991433,-0.24470151374851964,0.29203842573016714,0
138,7.87,-1.5171005768965415,-1.3479965765751227,0.6763573174940843,0
139,64.82,-0.2822591744462098,-1.3979552417284762,0.28548367528782215,0
140,11.63,0.07220653913760525,-0.7699312146659382,0.07990021215991493,0
141,28.37,0.9936698412762871,-0.5454110512439202,0.3773631051894527,0
142,52.01,0.509663968579376,0.2721249055620411,0.6884899304660049,0
143,15.87,0.14572829421010072,-0.03226934190989595,-1.8760551668367742,0
144,24.23,2.1499421499827456,-0.4576976655533908,-0.5511672192755747,0
145,66.24,0.6000753702026188,-2.0003773444196105,0.4703305100684574,0
146,138.96,1.435142235581311,-0.6955219688782983,-0.25203815891375886,0
147,37.67,0.8911286396826498,-1.1593282287544542,0.0574982916868569,0
148,0.5,1.396359944381337,1.7453325317298087,-0.5641262231245536,0
149,20.66,1.1475237226003865,0.07344076326339087,-0.48543667559468406,0
150,25.43,0.8343362020998417,1.5655884173001355,0.18053736109366264,0
151,20.71,0.6097457319467533,0.07700284569919344,-1.1914761353795336,0
152,28.66,1.48574309549177,1.865060686152523,0.21655754572447658,0
153,50.07,-0.5859052014023209,0.3154669464639865,-0.7053444260338785,0
154,6.46,-0.7340336316402355,0.35363328688281903,-1.8603878071402504,0
155,15.92,-1.5963853382358566,1.9471396841121114,0.8898261801495523,0
156,35.43,0.5242443707542194,-0.7112710383505854,1.6173429404782218,0
157,18.96,1.1619059142831036,-0.6650151471340946,0.21183680173229444,0
158,236.0,-1.039512342900696,0.12484972765880047,0.23674793426675622,0
159,28.23,-0.7244461860635972,2.917650094618402,-0.46725162603628545,0
160,101.93,1.4409929120929068,-0.37732522998589535,1.4271782648132767,0
161,113.41,0.6942219892830038,0.30880859799174976,1.6306799992041667,0
162,90.4,0.6507221140974712,0.9036523412052625,0.21634993791827858,0
163,2.4,0.41493591017399,1.5989668428946646,1.2962388571660959,0
164,147.58,-0.21199369851404903,0.8971375760569547,0.08698516670705513,0
165,6.89,-1.5546930830360448,1.488966269272065,-0.030734974647648617,0
166,1.75,0.5921211355566937,0.763545001607023,0.13585399572035164,0
167,26.75,2.1316401916067003,0.11203683045961588,-0.3709973920551314,0
168,10.82,0.2992796793946054,-1.0778997770158942,1.801435923126459,0
169,10.18,-1.143514927248043,-0.517366240948024,1.1085261066570788,0
170,16.97,-0.200270622290063,-0.36341975193371817,-0.8717135200627512,0
171,14.28,0.9500208050951454,0.28991074048581095,0.329277906846801,0
172,57.73,1.0689152493633003,0.5280859611568375,0.15459463933064102,0
173,10.34,1.5575622877135933,1.9150242355180978,0.6166458317176113,0
174,39.17,1.0603852656451795,-2.074822622687257,-0.12216685816654146,0
175,214.98,-1.9975369184657306,-0.04990844027620933,-0.778734143636742,0
176,28.32,0.22942305303286278,1.9098249941464487,-0.9780501296244444,0
177,51.34,-1.4419430214801818,-1.3787287560398465,-0.3911047316307942,0
178,174.29,0.6344825559499007,-0.7046903958079249,0.5285940380218916,0
179,7.4,0.7322023382053983,0.46635322840659227,0.6176088833756014,0
180,27.12,-0.8205789798649884,0.8699006263944566,1.6660428260094753,0
181,94.92,-0.30047710320234716,-1.3835728755185084,-2.663967134301673,0
182,134.64,-0.6429613650775836,1.547225339304313,1.6859918596774044,0
183,45.97,0.8207811275842352,0.5777441195212121,-2.1006904455224005,0
184,7.74,-0.07875954483900961,-1.3946167326007959,0.5967819109887822,0
185,115.87,-0.6422910194761962,1.1537127239520686,0.3691504881815656,0
186,9.59,0.785340702417733,1.0237825943533614,-0.9906256084643955,0
187,21.76,0.6096272729395391,-0.0020334255973266406,0.24439815318854133,0
188,23.54,0.8185073716844912,-0.458710334347191,-0.6063855295772054,0
189,29.65,-1.5415075949166677,-1.1682578267370014,1.291645959147002,0
190,78.07,-0.5805920053781922,-0.40943658159058816,-1.1917268976118456,0
191,81.01,0.6797543514529658,1.0302674337606754,0.513514653663426,0
192,63.59,-1.6622368421492744,-1.7176858666929027,0.865365136216608,0
193,1.12,-1.634766509800784,-0.8340082723781639,-1.652844124017123,0
194,41.6,-0.7340066033680668,0.290234281457428,-1.1094249637009679,0
195,68.82,0.773300922721351,0.7099003682410665,-0.7759134532325451,0
196,29.41,0.01131542146563345,0.6701600709984966,-1.6218177661457591,0
197,144.96,0.5069089821074796,-0.7818028361856721,0.9648387758054003,0
198,86.81,-0.9838021000024513,-0.1032713524334515,0.41804190459627316,0
199,50.83,-0.9939140497826411,-0.4600582135345671,0.6384391055152675,0
200,3.22,1.3918151637077287,0.268236194686986,0.7789808970047875,0
201,52.83,0.42462407018554016,0.5791544070281577,0.22121917367844632,0
202,121.28,-1.074905416732206,-0.17314999071999707,-1.6222343454485921,0
203,23.86,-1.9778973101852588,0.1155487325228949,-0.36278240047258487,0
204,91.05,-1.4075286161316736,-3.360901728784043e-05,0.9990826571615793,0
205,18.78,-1.0565102918721034,-1.5729820382385846,-0.3250465434500015,0
206,42.21,-1.2698551111863559,1.2938445319724894,0.11960198218234268,0
207,52.27,-0.033688977945861814,1.035641230217526,0.9784033450358354,0
208,56.66,0.6715113507233292,-1.8004163915371052,1.1633166427312505,0
209,107.09,-0.0901462888877925,2.10681178009268,1.8802757697066639,0
210,13.37,-0.4550546320004146,0.4109425316584925,0.025319162081519873,0
211,15.22,0.3434493659671464,0.5465468946732234,-0.34485771583374375,0
212,60.88,-0.33841234440653767,-0.5018349504537304,-0.05693331765127765,0
213,9.75,-1.713895547702441,0.12420061973568942,-0.537799819028895,0
214,31.21,0.20274813916391604,0.5462777797345458,-0.05900535449972911,0
215,1.01,0.3925400087998957,1.8214802022126722,-0.600481717979242,0
216,7.6,1.2035029447170122,-1.0951623785479336,1.0253030893627932,0
217,56.79,0.9214059210056198,1.1236115742501116,-0.7308256397386833,0
218,68.81,-0.5597056114923079,-0.4207918925517974,1.7439496785487871,0
219,6.13,-0.21697905756521874,1.4202940227961163,-3.013390996577397,0
220,12.92,0.03522650989059463,-1.452316962541771,-0.04043689707484379,0
221,5.21,0.21360044849263002,-0.07625624734670776,0.9221749375080222,0
222,28.41,1.494317608659276,-2.071307149181846,-1.084857096725601,0
223,6.74,-0.0662409612223499,-0.6590606902306375,-0.8978456970282378,0
224,28.75,-0.5204879444060165,-0.4777788368255678,0.5604529641326106,0
225,65.86,1.2418953132224155,0.43558000150588944,0.6895047956660944,0
226,57.5,1.2175772818809358,-1.5695123922534073,-0.8514221762492056,0
227,16.46,0.9000028596457165,1.6568213711385094,-0.10554975986026331,0
228,56.01,-1.603449275893863,1.830034728701373,1.4181977300369537,0
229,131.35,0.08078758206858358,0.1542799304315355,0.19695175346980884,0
230,21.35,-0.234171028396825,-1.3212891153239759,-1.1049177526097573,0
231,19.96,0.4364968449453706,-1.4201939314927656,-1.4953224690402476,0
232,42.37,-0.8709242213976452,0.09725394769096629,0.3977340073901793,0
233,14.09,0.8199715899203762,-0.7922806221039315,0.9067831056389255,0
234,52.72,0.3576356031257744,1.276894145004696,1.0948278741503181,0
235,89.27,0.8752892606213405,-0.3397634780062687,1.4056131864174626,0
236,30.75,-0.747950160023743,0.4520077599223093,0.23920881233347596,0
237,56.89,0.2650771949017668,-0.058311848711198,0.02003472920517994,0
238,52.76,0.7885313910581517,-0.5391900763734907,0.3155612570011381,0
239,1.97,-2.5493818801058503,-0.759727979039731,0.5898299392171752,0
240,10.13,0.6668707230375281,-1.1492620041303565,-0.5820842660361006,0
241,111.99,-0.3605257804601842,-0.37690396132857845,0.24944400084704485,0
242,139.76,-0.02366254592221098,0.06838683026083286,-0.9714168344610014,0
243,275.81,-0.7474493334163448,0.22914426110281846,-3.604395927179522,1
244,127.07,1.0915612730156588,0.03158556098347816,-0.27766012971073084,0
245,18.27,-0.5790755071358795,-0.19665104601050012,0.701365102831709,0
246,14.23,-1.687758698862264,-1.8761212609523812,-1.7154260909159682,0
247,24.25,-0.07664205883625971,1.1631438163305259,0.7382361075942538,0
248,2.85,1.0625365398649613,-1.5340467614359465,0.5658123631940932,0
249,83.0,1.314435335329367,0.5052234154729929,-0.789657760384151,0
250,207.31,-2.0925234295834363,1.235519219443678,1.7367699347064713,0
251,86.87,0.5975116210347708,1.1971827340290753,-0.5393814052175328,0
252,40.48,0.4619474206173852,0.7993502711017172,-1.508066509865125,0
253,17.5,0.7720087402894925,0.0745213801477209,0.4720580530067426,0
254,11.01,0.013081252905445446,-0.9032214965852416,1.0135551914296437,0
255,22.63,-1.7698769789070934,-1.3980461803609983,1.6181954265416298,0
256,54.98,-0.45813053441820684,0.036110735942720545,0.06368588206514074,0
257,29.63,-0.9196895442206983,-0.6794140168160862,0.9435152636253724,0
258,135.95,-1.0339135473141172,-0.5126179308392247,-0.5268695776014111,0
259,96.28,0.7838001016942563,0.6915695537015364,0.5903071529022803,0
260,5.4,-0.1706217535414374,-0.18037602839610745,1.7302952204909747,0
261,7.05,0.3937241453291293,-0.751354370973961,2.403024538411607,0
262,56.39,1.0562063530798353,2.9866566441292774,-0.6204943851451296,0
263,13.12,-1.7252116435494373,-0.336592873303515,1.4667624790399385,0
264,78.28,1.6033386552647926,0.7802414539196353,-0.937439191515208,0
265,44.75,1.7865384215789915,0.693987390145682,-0.6126014971248527,0
266,13.06,-1.775851083198918,-0.41702260543085706,-0.4280102731042556,0
267,232.57,-1.3073466233778075,-0.6903703979225914,0.9061822943117446,1
268,26.05,1.9894123825740788,-1.6324797446677166,0.11401646053597099,0
269,103.24,-1.3965568374023314,0.2447892947661827,-1.4390380776823521,0
270,1.63,-1.1726958498872477,0.03554922920273463,0.4885529608254699,0
271,113.09,0.8135737864574804,-1.2122188076823492,1.343871980798625,0
272,52.79,0.4585390541615003,1.2684799786727121,0.14449333090369584,0
273,66.88,0.21825978709132,0.6247481354098444,0.8923443387559644,0
274,0.13,-0.2502717618729204,0.020098549612709852,-0.7642211966632069,0
275,49.48,0.1552600137527485,-0.36894979197422756,0.9693642349093956,0
276,44.4,-2.5155471255965667,-0.2140882142160113,-0.7044628374399754,0
277,38.52,-1.1997072881221829,-1.1816703175667822,0.12246427888368729,0
278,77.06,-0.11202993994796062,-0.6055963721206181,-0.8654971184736583,0
279,40.58,-2.1102326456416036,0.7232861731988739,-1.1722802672797001,0
280,97.28,-0.14039853504720307,-0.16154779605360847,-1.032549199481359,0
281,13.24,-0.017162460705810907,2.1415060233542356,-0.4226600283268279,0
282,81.99,-0.737270588469554,-0.6006686248594292,0.15004629842219125,0
283,9.88,-0.678609115220506,-0.08592625686346105,-0.7978705163541316,0
284,83.86,-1.0456979033395466,0.480814135990584,2.648585960785326,0
285,141.06,-0.48420287523618016,0.6219351052987714,-0.27187801971036324,0
286,20.45,0.3600528021598523,-0.2521089856832958,-1.2769514032151197,0
287,37.74,0.42932341745426345,-0.7041546960862819,-2.1897660140114925,0
288,53.7,1.0245599704342168,-0.2954184523924173,1.8797827794216437,0
289,4.14,-0.1570237097998654,0.43199962533242886,0.46435521520385176,0
290,34.07,0.4571496048613624,-0.26386252132759724,-1.0210542021718807,0
291,22.36,-1.4512890798018871,2.4328752838139476,-0.3294544291589082,0
292,102.96,0.20795826550092925,-0.2864500260991844,-0.7061512749913418,0
293,104.65,-0.22272516483171967,0.2486003508974187,0.8349654599866831,0
294,60.33,0.49939513361718857,0.04159181401115063,2.0478421256219614,0
295,53.32,-0.2821924346434823,-0.21119209577401055,-0.8841659321488032,0
296,66.15,-0.3762020745182967,0.8769586826787255,0.7361863771095445,0
297,22.78,-0.8232400382582036,-1.0113937715001535,0.031849460931345074,0
298,25.92,1.0075571825189649,2.3675801832631507,-0.49746982935305073,0
299,40.34,-0.6132096043524977,-0.677956908056254,-0.31417807881994264,0
300,139.05,1.8644496019744716,0.47623839146799807,-1.0994555439010383,0
301,64.37,-1.3114260675580587,0.21161753908359565,0.3061199838431831,0
302,40.04,1.1712280548793175,-0.01998721002902952,0.3638460844968697,0
303,73.57,-2.1763661532619287,1.3212113171502358,0.6176891382362096,0
304,23.17,-0.16926566618849603,1.9460429627065376,0.20287892344545025,0
305,65.55,-0.5879450028057907,-0.7798474932783765,-0.9927483086597978,0
306,26.44,0.43947042659365493,-0.7599718505493573,0.6639011003144735,0
307,16.4,0.8167713629582687,0.5421759052618728,-0.8435992108014327,0
308,47.05,1.9342098848205145,-0.048305766191647455,-0.06798052523328393,0
309,58.06,-0.5320521060477078,-0.4979753594177402,-0.9705108521380459,0
310,30.74,-0.73641588817096,-0.2830238599254606,0.9716370524934654,0
311,41.68,0.8822092886293349,-0.49881672917490344,-0.7034906997374363,0
312,59.22,-0.1359263007688994,-1.1199701465297567,2.1045766550159017,0
313,72.99,-0.6351928325584729,0.2722891265795603,-0.5129955273076956,0
314,112.96,-0.44546020175216217,0.05246963295186832,0.5547166893620338,0
315,21.89,-0.7105618628043663,-0.4531032405073805,0.6093143326264621,0
316,151.29,-1.6691664931637509,-1.903473485861237,-1.2993354930875676,0
317,50.71,1.5630178928594602,-0.331884256545649,-1.9595217054513518,0
318,77.49,0.4883798113603926,1.9598296668105342,-1.0103322052122063,0
319,60.16,-1.6106782122127568,-0.3333348646109124,0.1904732278697624,0
320,11.51,1.4996877797463672,-0.30180874466032587,-0.9587233213086465,0
321,3.71,0.17711332015328077,-0.4830204588493197,-0.8177041507438564,0
322,64.78,-0.21169366186052385,0.6193501956517038,1.6424792648537019,0
323,35.78,0.5296839218262402,1.0738356343224706,-0.5466925564383307,0
324,60.57,-0.4353859533194196,-0.6556171062761159,0.9002534219710817,0
325,32.39,-1.31557209027479,-1.5046539317126528,-0.3213915688071417,0
326,18.72,-0.5390077358697943,-0.3407940467683225,-0.22063420863435929,0
327,16.77,-0.07316571914886359,-0.524915129962888,-0.46240465009125026,0
328,65.57,-0.8998348102336825,-0.20854887970205943,-0.18073765987487744,0
329,16.2,0.5086365313552776,1.1939520529651086,-1.4042333620187495,0
330,262.71,-0.7204758111636596,-1.0234839272373752,-0.8936543293814388,1
331,24.22,-0.3653035709041884,0.4219952244640435,-0.745452845373217,0
332,73.68,-2.2887923835466513,0.4285328104489421,0.6486923229488489,0
333,7.7,-0.16614939435006224,0.5039613996283628,1.521415196707939,0
334,11.47,-0.8501667309685249,0.6955672359296775,1.2832856102202939,0
335,57.9,-0.2142463775591721,-1.888766728128011,-0.3093204611104428,0
336,41.08,-0.22735277349879845,0.6047906461449577,-1.024889176881387,0
337,11.4,-0.8612810888073529,-0.01015287812276611,-0.11900530259213062,0
338,116.56,-1.367205342815929,-0.6898582942602858,0.3843327021654529,0
339,16.14,0.012407841005039368,1.6533431224837152,-0.03680953554131845,0
340,27.33,-0.7679028030865029,0.8928668806597471,0.7619177179437996,0
341,11.3,1.743767676241614,-0.8106130994736667,-1.114197804373266,0
342,24.55,0.2463571061262324,-0.4763912950087023,-0.021808055062331144,0
343,33.83,-0.7336331953725639,1.0798102152255689,-0.08237169185672762,0
344,17.5,-0.4740545980340651,-0.030661699050281824,-0.2129267494759533,0
345,73.29,-0.15148362719584685,-1.2972496243325686,-0.6753781264151266,0
346,25.04,0.09796204968423802,1.7572433666781664,-1.4899904250921647,0
347,65.38,0.6163914238616554,-0.24555650754405953,-1.4252057375429728,0
348,11.6,1.1449388664952669,0.030356202153915768,1.7961528175978982,0
349,23.66,-0.07102801265899031,0.45917797217542544,-1.3152709564686444,0
350,0.4,0.4552235428558975,-0.8362143338503366,-0.5838336316516378,0
351,71.07,0.42643805145590913,1.2967912071044374,-0.6826844453637142,0
352,49.16,0.09876865182869957,-0.9281335406467278,-0.4972367057065696,0
353,85.14,-0.20765396194799152,0.24025310530259866,2.1418188147543225,0
354,30.4,0.14150013719227467,-0.5265160656960326,0.44787541279069654,0
355,80.41,-0.6531951426711301,1.0651487618013438,-0.5271406208501641,0
356,52.15,-1.1343476081806352,0.5678434201200635,-0.06118786359386515,0
357,0.18,1.4440457295191318,-0.1778721810813822,0.7605627505571755,0
358,14.63,0.21562392072086545,-1.5511559386676572,1.1887832707685277,0
359,34.05,0.2732236085554397,0.37769788529418336,0.42986942096045255,0
360,48.21,-0.21650314375576088,0.14517136176295367,1.8261915885060427,0
361,3.39,0.4981977271944622,-1.5435810360583675,-0.7989918866504466,0
362,61.05,-0.17987488766926413,0.20440692081744746,-0.28592150331633887,0
363,39.21,-1.5171562087000081,0.6586405945845116,0.1845578679672151,0
364,37.3,-0.5345968355095788,0.06460536533466289,0.3518180757225016,0
365,17.27,0.5976044989549949,-0.4974040162125704,-0.6571090466859235,0
366,45.17,-0.5935911403691042,1.372869625265616,1.0607725754802149,0
367,1.39,-1.8327194181238113,1.82545679021779,0.5826997860662622,0
368,3.34,-0.29337211938951474,-1.1131881506212984,-0.5330651326279372,0
369,66.19,-1.7306796809996425,1.0301113275807565,-0.38222304368177434,0
370,19.42,-0.3083934011343521,0.42797069884997385,1.016906373295175,0
371,21.31,1.185385844182931,-0.6097134403733923,-0.5789223255045479,0
372,11.68,-1.271730186906965,-0.21189598566835785,-0.9350985975205194,0
373,29.5,0.6479772502357861,-0.16675665656579805,-1.1901135152326745,0
374,2.67,1.714830168925766,1.0503131978593925,-1.9388866512708245,0
375,17.86,1.2730129989007062,-0.4438652691684583,-0.4241513282505808,0
376,37.45,-0.22762178474240263,-1.8311073451260773,-2.5626650795732164,0
377,31.33,-0.9152131834103981,-0.2133368875199955,-0.7282882308599263,0
378,400.77,0.17488536824705064,0.9365181493320304,2.3067352598402366,0
379,24.61,0.1887250851952709,1.186887807877594,-0.7891477892985501,0
380,24.47,0.9216332138214193,-0.41192482587955875,0.7421664554970759,0
381,35.02,0.05116755914510561,0.47640635433957834,0.2063132450725208,0
382,10.55,0.4026931776884061,1.2054401589564192,1.4298394208487726,0
383,104.5,-0.9089535868808332,0.6534040919344671,-0.7340684680356155,0
384,42.46,0.7396687899282307,2.0652475620158075,0.04569002163989936,0
385,10.67,-1.2760455353219458,1.393016462315718,-0.266454198263611,0
